manifest_row,run_id,model_id,provider,language,story_id,persona_id,persona_label,temperature,repetition,prompt_template,response_schema,should_compare_to_human_primary,notes
835,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,en,T3,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
836,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,en,T3,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
837,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,en,T3,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
838,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,en,T3,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
839,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,en,T3,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
840,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
841,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
842,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
843,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
844,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
845,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
846,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
847,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
848,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
849,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
850,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
851,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
852,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
853,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
854,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
855,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
856,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
857,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
858,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
859,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T1,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
860,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
861,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
862,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
863,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
864,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
865,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
866,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
867,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
868,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
869,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
870,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
871,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
872,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
873,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
874,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
875,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
876,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
877,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
878,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
879,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T2,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
880,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
881,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
882,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
883,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
884,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
885,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
886,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
887,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
888,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
889,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
890,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
891,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
892,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
893,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
894,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
895,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
896,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
897,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
898,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
899,iceccme2026_secondary_persona_v1,deepseek/deepseek-v3.2,openrouter,zh,T3,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,False,Review overlap against any simultaneously submitted paper before execution.
900,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
901,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
902,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
903,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
904,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
905,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
906,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
907,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
908,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
909,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
910,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
911,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
912,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
913,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
914,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
915,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
916,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
917,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
918,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
919,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T1,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
920,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
921,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
922,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
923,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
924,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
925,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
926,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
927,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
928,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
929,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
930,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
931,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p3,emotive_poet,0.9,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
932,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p3,emotive_poet,0.9,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
933,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p3,emotive_poet,0.9,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
934,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p3,emotive_poet,0.9,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
935,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p4,emotionless_robot,0.1,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
936,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p4,emotionless_robot,0.1,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
937,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p4,emotionless_robot,0.1,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
938,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p4,emotionless_robot,0.1,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
939,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T2,p4,emotionless_robot,0.1,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
940,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T3,p1,college_freshman,0.7,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
941,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T3,p1,college_freshman,0.7,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
942,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T3,p1,college_freshman,0.7,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
943,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T3,p1,college_freshman,0.7,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
944,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T3,p1,college_freshman,0.7,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
945,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T3,p2,literary_scholar,0.4,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
946,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T3,p2,literary_scholar,0.4,2,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
947,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T3,p2,literary_scholar,0.4,3,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
948,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T3,p2,literary_scholar,0.4,4,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
949,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T3,p2,literary_scholar,0.4,5,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
950,iceccme2026_secondary_persona_v1,qwen/qwen3.6-plus,openrouter,ja,T3,p3,emotive_poet,0.9,1,prompts/emotion_eval_user_template_multilingual_json.md,prompts/response_schema.json,True,Review overlap against any simultaneously submitted paper before execution.
