model_id,story_id,condition_id,persona_id,temperature,temperature_label,emotion,n_attempts,n_valid_scores,mean_score,median_score,sd_score,var_score,min_score,max_score,mean_abs_dev_from_median,n_missing_scores
meta-llama/llama-4-maverick,T1,C07,p2,0.7,t07,surprise,5,5,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0
meta-llama/llama-4-maverick,T1,C08,p2,0.9,t09,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T1,C08,p2,0.9,t09,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T1,C08,p2,0.9,t09,sadness,5,5,18.0,20.0,4.0,20.0,10.0,20.0,2.0,0
meta-llama/llama-4-maverick,T1,C08,p2,0.9,t09,surprise,5,5,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0
meta-llama/llama-4-maverick,T1,C09,p3,0.1,t01,anger,5,5,8.0,10.0,4.0,20.0,0.0,10.0,2.0,0
meta-llama/llama-4-maverick,T1,C09,p3,0.1,t01,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T1,C09,p3,0.1,t01,sadness,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T1,C09,p3,0.1,t01,surprise,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
meta-llama/llama-4-maverick,T1,C10,p3,0.4,t04,anger,5,5,14.0,10.0,8.0,80.0,10.0,30.0,4.0,0
meta-llama/llama-4-maverick,T1,C10,p3,0.4,t04,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T1,C10,p3,0.4,t04,sadness,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T1,C10,p3,0.4,t04,surprise,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
meta-llama/llama-4-maverick,T1,C11,p3,0.7,t07,anger,5,5,4.0,0.0,4.898979,30.0,0.0,10.0,4.0,0
meta-llama/llama-4-maverick,T1,C11,p3,0.7,t07,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T1,C11,p3,0.7,t07,sadness,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T1,C11,p3,0.7,t07,surprise,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
meta-llama/llama-4-maverick,T1,C12,p3,0.9,t09,anger,5,5,10.0,10.0,0.0,0.0,10.0,10.0,0.0,0
meta-llama/llama-4-maverick,T1,C12,p3,0.9,t09,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T1,C12,p3,0.9,t09,sadness,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T1,C12,p3,0.9,t09,surprise,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
meta-llama/llama-4-maverick,T1,C13,p4,0.1,t01,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T1,C13,p4,0.1,t01,interest,5,5,56.0,60.0,8.0,80.0,40.0,60.0,4.0,0
meta-llama/llama-4-maverick,T1,C13,p4,0.1,t01,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T1,C13,p4,0.1,t01,surprise,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T1,C14,p4,0.4,t04,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T1,C14,p4,0.4,t04,interest,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
meta-llama/llama-4-maverick,T1,C14,p4,0.4,t04,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T1,C14,p4,0.4,t04,surprise,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T1,C15,p4,0.7,t07,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T1,C15,p4,0.7,t07,interest,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
meta-llama/llama-4-maverick,T1,C15,p4,0.7,t07,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T1,C15,p4,0.7,t07,surprise,5,5,24.0,20.0,8.0,80.0,20.0,40.0,4.0,0
meta-llama/llama-4-maverick,T1,C16,p4,0.9,t09,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T1,C16,p4,0.9,t09,interest,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
meta-llama/llama-4-maverick,T1,C16,p4,0.9,t09,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T1,C16,p4,0.9,t09,surprise,5,5,26.0,20.0,8.0,80.0,20.0,40.0,6.0,0
meta-llama/llama-4-maverick,T2,C01,p1,0.1,t01,anger,5,5,30.0,30.0,8.944272,100.0,20.0,40.0,8.0,0
meta-llama/llama-4-maverick,T2,C01,p1,0.1,t01,interest,5,5,84.0,80.0,4.898979,30.0,80.0,90.0,4.0,0
meta-llama/llama-4-maverick,T2,C01,p1,0.1,t01,sadness,5,5,16.0,20.0,4.898979,30.0,10.0,20.0,4.0,0
meta-llama/llama-4-maverick,T2,C01,p1,0.1,t01,surprise,5,5,90.0,90.0,6.324555,50.0,80.0,100.0,4.0,0
meta-llama/llama-4-maverick,T2,C02,p1,0.4,t04,anger,5,5,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0
meta-llama/llama-4-maverick,T2,C02,p1,0.4,t04,interest,5,5,82.0,80.0,4.0,20.0,80.0,90.0,2.0,0
meta-llama/llama-4-maverick,T2,C02,p1,0.4,t04,sadness,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T2,C02,p1,0.4,t04,surprise,5,5,88.0,90.0,4.0,20.0,80.0,90.0,2.0,0
meta-llama/llama-4-maverick,T2,C03,p1,0.7,t07,anger,5,5,32.0,40.0,9.797959,120.0,20.0,40.0,8.0,0
meta-llama/llama-4-maverick,T2,C03,p1,0.7,t07,interest,5,5,84.0,80.0,4.898979,30.0,80.0,90.0,4.0,0
meta-llama/llama-4-maverick,T2,C03,p1,0.7,t07,sadness,5,5,16.0,20.0,4.898979,30.0,10.0,20.0,4.0,0
meta-llama/llama-4-maverick,T2,C03,p1,0.7,t07,surprise,5,5,90.0,90.0,6.324555,50.0,80.0,100.0,4.0,0
meta-llama/llama-4-maverick,T2,C04,p1,0.9,t09,anger,5,5,30.0,40.0,12.649111,200.0,10.0,40.0,10.0,0
meta-llama/llama-4-maverick,T2,C04,p1,0.9,t09,interest,5,5,84.0,80.0,4.898979,30.0,80.0,90.0,4.0,0
meta-llama/llama-4-maverick,T2,C04,p1,0.9,t09,sadness,5,5,18.0,20.0,4.0,20.0,10.0,20.0,2.0,0
meta-llama/llama-4-maverick,T2,C04,p1,0.9,t09,surprise,5,5,86.0,90.0,4.898979,30.0,80.0,90.0,4.0,0
meta-llama/llama-4-maverick,T2,C05,p2,0.1,t01,anger,5,5,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0
meta-llama/llama-4-maverick,T2,C05,p2,0.1,t01,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T2,C05,p2,0.1,t01,sadness,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T2,C05,p2,0.1,t01,surprise,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T2,C06,p2,0.4,t04,anger,5,5,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0
meta-llama/llama-4-maverick,T2,C06,p2,0.4,t04,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T2,C06,p2,0.4,t04,sadness,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T2,C06,p2,0.4,t04,surprise,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T2,C07,p2,0.7,t07,anger,5,5,30.0,30.0,0.0,0.0,30.0,30.0,0.0,0
meta-llama/llama-4-maverick,T2,C07,p2,0.7,t07,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T2,C07,p2,0.7,t07,sadness,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T2,C07,p2,0.7,t07,surprise,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T2,C08,p2,0.9,t09,anger,5,5,32.0,30.0,4.0,20.0,30.0,40.0,2.0,0
meta-llama/llama-4-maverick,T2,C08,p2,0.9,t09,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T2,C08,p2,0.9,t09,sadness,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T2,C08,p2,0.9,t09,surprise,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T2,C09,p3,0.1,t01,anger,5,5,36.0,40.0,4.898979,30.0,30.0,40.0,4.0,0
meta-llama/llama-4-maverick,T2,C09,p3,0.1,t01,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T2,C09,p3,0.1,t01,sadness,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T2,C09,p3,0.1,t01,surprise,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T2,C10,p3,0.4,t04,anger,5,5,38.0,40.0,4.0,20.0,30.0,40.0,2.0,0
meta-llama/llama-4-maverick,T2,C10,p3,0.4,t04,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T2,C10,p3,0.4,t04,sadness,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T2,C10,p3,0.4,t04,surprise,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T2,C11,p3,0.7,t07,anger,5,5,36.0,40.0,4.898979,30.0,30.0,40.0,4.0,0
meta-llama/llama-4-maverick,T2,C11,p3,0.7,t07,interest,5,5,88.0,90.0,4.0,20.0,80.0,90.0,2.0,0
meta-llama/llama-4-maverick,T2,C11,p3,0.7,t07,sadness,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T2,C11,p3,0.7,t07,surprise,5,5,82.0,80.0,4.0,20.0,80.0,90.0,2.0,0
meta-llama/llama-4-maverick,T2,C12,p3,0.9,t09,anger,5,5,38.0,40.0,4.0,20.0,30.0,40.0,2.0,0
meta-llama/llama-4-maverick,T2,C12,p3,0.9,t09,interest,5,5,86.0,90.0,4.898979,30.0,80.0,90.0,4.0,0
meta-llama/llama-4-maverick,T2,C12,p3,0.9,t09,sadness,5,5,20.0,20.0,0.0,0.0,20.0,20.0,0.0,0
meta-llama/llama-4-maverick,T2,C12,p3,0.9,t09,surprise,5,5,84.0,80.0,4.898979,30.0,80.0,90.0,4.0,0
meta-llama/llama-4-maverick,T2,C13,p4,0.1,t01,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T2,C13,p4,0.1,t01,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T2,C13,p4,0.1,t01,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T2,C13,p4,0.1,t01,surprise,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T2,C14,p4,0.4,t04,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T2,C14,p4,0.4,t04,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T2,C14,p4,0.4,t04,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T2,C14,p4,0.4,t04,surprise,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T2,C15,p4,0.7,t07,anger,5,5,4.0,0.0,8.0,80.0,0.0,20.0,4.0,0
meta-llama/llama-4-maverick,T2,C15,p4,0.7,t07,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T2,C15,p4,0.7,t07,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T2,C15,p4,0.7,t07,surprise,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T2,C16,p4,0.9,t09,anger,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T2,C16,p4,0.9,t09,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T2,C16,p4,0.9,t09,sadness,5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
meta-llama/llama-4-maverick,T2,C16,p4,0.9,t09,surprise,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T3,C01,p1,0.1,t01,anger,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T3,C01,p1,0.1,t01,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C01,p1,0.1,t01,sadness,5,5,66.0,70.0,4.898979,30.0,60.0,70.0,4.0,0
meta-llama/llama-4-maverick,T3,C01,p1,0.1,t01,surprise,5,5,64.0,60.0,4.898979,30.0,60.0,70.0,4.0,0
meta-llama/llama-4-maverick,T3,C02,p1,0.4,t04,anger,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T3,C02,p1,0.4,t04,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C02,p1,0.4,t04,sadness,5,5,68.0,70.0,4.0,20.0,60.0,70.0,2.0,0
meta-llama/llama-4-maverick,T3,C02,p1,0.4,t04,surprise,5,5,62.0,60.0,4.0,20.0,60.0,70.0,2.0,0
meta-llama/llama-4-maverick,T3,C03,p1,0.7,t07,anger,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T3,C03,p1,0.7,t07,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C03,p1,0.7,t07,sadness,5,5,66.0,70.0,4.898979,30.0,60.0,70.0,4.0,0
meta-llama/llama-4-maverick,T3,C03,p1,0.7,t07,surprise,5,5,64.0,60.0,4.898979,30.0,60.0,70.0,4.0,0
meta-llama/llama-4-maverick,T3,C04,p1,0.9,t09,anger,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T3,C04,p1,0.9,t09,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C04,p1,0.9,t09,sadness,5,5,64.0,60.0,4.898979,30.0,60.0,70.0,4.0,0
meta-llama/llama-4-maverick,T3,C04,p1,0.9,t09,surprise,5,5,66.0,70.0,4.898979,30.0,60.0,70.0,4.0,0
meta-llama/llama-4-maverick,T3,C05,p2,0.1,t01,anger,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T3,C05,p2,0.1,t01,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C05,p2,0.1,t01,sadness,5,5,68.0,70.0,4.0,20.0,60.0,70.0,2.0,0
meta-llama/llama-4-maverick,T3,C05,p2,0.1,t01,surprise,5,5,62.0,60.0,4.0,20.0,60.0,70.0,2.0,0
meta-llama/llama-4-maverick,T3,C06,p2,0.4,t04,anger,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T3,C06,p2,0.4,t04,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C06,p2,0.4,t04,sadness,5,5,68.0,70.0,4.0,20.0,60.0,70.0,2.0,0
meta-llama/llama-4-maverick,T3,C06,p2,0.4,t04,surprise,5,5,62.0,60.0,4.0,20.0,60.0,70.0,2.0,0
meta-llama/llama-4-maverick,T3,C07,p2,0.7,t07,anger,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T3,C07,p2,0.7,t07,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C07,p2,0.7,t07,sadness,5,5,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0
meta-llama/llama-4-maverick,T3,C07,p2,0.7,t07,surprise,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
meta-llama/llama-4-maverick,T3,C08,p2,0.9,t09,anger,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T3,C08,p2,0.9,t09,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C08,p2,0.9,t09,sadness,5,5,68.0,70.0,4.0,20.0,60.0,70.0,2.0,0
meta-llama/llama-4-maverick,T3,C08,p2,0.9,t09,surprise,5,5,62.0,60.0,4.0,20.0,60.0,70.0,2.0,0
meta-llama/llama-4-maverick,T3,C09,p3,0.1,t01,anger,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T3,C09,p3,0.1,t01,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C09,p3,0.1,t01,sadness,5,5,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0
meta-llama/llama-4-maverick,T3,C09,p3,0.1,t01,surprise,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
meta-llama/llama-4-maverick,T3,C10,p3,0.4,t04,anger,5,5,90.0,90.0,0.0,0.0,90.0,90.0,0.0,0
meta-llama/llama-4-maverick,T3,C10,p3,0.4,t04,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C10,p3,0.4,t04,sadness,5,5,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0
meta-llama/llama-4-maverick,T3,C10,p3,0.4,t04,surprise,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
meta-llama/llama-4-maverick,T3,C11,p3,0.7,t07,anger,5,5,78.0,90.0,14.696938,270.0,60.0,90.0,12.0,0
meta-llama/llama-4-maverick,T3,C11,p3,0.7,t07,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C11,p3,0.7,t07,sadness,5,5,78.0,70.0,9.797959,120.0,70.0,90.0,8.0,0
meta-llama/llama-4-maverick,T3,C11,p3,0.7,t07,surprise,5,5,64.0,60.0,4.898979,30.0,60.0,70.0,4.0,0
meta-llama/llama-4-maverick,T3,C12,p3,0.9,t09,anger,5,5,72.0,60.0,14.696938,270.0,60.0,90.0,12.0,0
meta-llama/llama-4-maverick,T3,C12,p3,0.9,t09,interest,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C12,p3,0.9,t09,sadness,5,5,82.0,90.0,9.797959,120.0,70.0,90.0,8.0,0
meta-llama/llama-4-maverick,T3,C12,p3,0.9,t09,surprise,5,5,66.0,70.0,4.898979,30.0,60.0,70.0,4.0,0
meta-llama/llama-4-maverick,T3,C13,p4,0.1,t01,anger,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C13,p4,0.1,t01,interest,5,5,68.0,70.0,4.0,20.0,60.0,70.0,2.0,0
meta-llama/llama-4-maverick,T3,C13,p4,0.1,t01,sadness,5,5,52.0,60.0,16.0,320.0,20.0,60.0,8.0,0
meta-llama/llama-4-maverick,T3,C13,p4,0.1,t01,surprise,5,5,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0
meta-llama/llama-4-maverick,T3,C14,p4,0.4,t04,anger,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C14,p4,0.4,t04,interest,5,5,70.0,70.0,0.0,0.0,70.0,70.0,0.0,0
meta-llama/llama-4-maverick,T3,C14,p4,0.4,t04,sadness,5,5,60.0,60.0,0.0,0.0,60.0,60.0,0.0,0
meta-llama/llama-4-maverick,T3,C14,p4,0.4,t04,surprise,5,5,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0
meta-llama/llama-4-maverick,T3,C15,p4,0.7,t07,anger,5,5,80.0,80.0,0.0,0.0,80.0,80.0,0.0,0
meta-llama/llama-4-maverick,T3,C15,p4,0.7,t07,interest,5,5,66.0,70.0,4.898979,30.0,60.0,70.0,4.0,0
meta-llama/llama-4-maverick,T3,C15,p4,0.7,t07,sadness,5,5,54.0,60.0,17.435596,380.0,20.0,70.0,10.0,0
meta-llama/llama-4-maverick,T3,C15,p4,0.7,t07,surprise,5,5,40.0,40.0,0.0,0.0,40.0,40.0,0.0,0
meta-llama/llama-4-maverick,T3,C16,p4,0.9,t09,anger,5,5,82.0,80.0,4.0,20.0,80.0,90.0,2.0,0
meta-llama/llama-4-maverick,T3,C16,p4,0.9,t09,interest,5,5,72.0,70.0,4.0,20.0,70.0,80.0,2.0,0
meta-llama/llama-4-maverick,T3,C16,p4,0.9,t09,sadness,5,5,62.0,60.0,4.0,20.0,60.0,70.0,2.0,0
meta-llama/llama-4-maverick,T3,C16,p4,0.9,t09,surprise,5,5,44.0,40.0,8.0,80.0,40.0,60.0,4.0,0
openai/gpt-5.4,T1,C01,p1,0.1,t01,anger,5,5,8.4,8.0,2.332381,6.8,6.0,12.0,2.0,0
openai/gpt-5.4,T1,C01,p1,0.1,t01,interest,5,5,72.0,72.0,0.0,0.0,72.0,72.0,0.0,0
openai/gpt-5.4,T1,C01,p1,0.1,t01,sadness,5,5,7.6,8.0,0.8,0.8,6.0,8.0,0.4,0
openai/gpt-5.4,T1,C01,p1,0.1,t01,surprise,5,5,58.6,58.0,1.2,1.8,58.0,61.0,0.6,0
openai/gpt-5.4,T1,C02,p1,0.4,t04,anger,5,5,7.6,6.0,2.332381,6.8,6.0,12.0,1.6,0
openai/gpt-5.4,T1,C02,p1,0.4,t04,interest,5,5,70.4,72.0,1.959592,4.8,68.0,72.0,1.6,0
openai/gpt-5.4,T1,C02,p1,0.4,t04,sadness,5,5,7.6,8.0,0.8,0.8,6.0,8.0,0.4,0
openai/gpt-5.4,T1,C02,p1,0.4,t04,surprise,5,5,57.6,58.0,3.2,12.8,52.0,62.0,2.0,0
openai/gpt-5.4,T1,C03,p1,0.7,t07,anger,5,5,8.6,9.0,2.332381,6.8,6.0,12.0,2.0,0
openai/gpt-5.4,T1,C03,p1,0.7,t07,interest,5,5,70.8,72.0,2.4,7.2,68.0,74.0,2.0,0
openai/gpt-5.4,T1,C03,p1,0.7,t07,sadness,5,5,7.6,8.0,0.8,0.8,6.0,8.0,0.4,0
openai/gpt-5.4,T1,C03,p1,0.7,t07,surprise,5,5,57.2,58.0,3.249615,13.2,52.0,62.0,2.4,0
openai/gpt-5.4,T1,C04,p1,0.9,t09,anger,5,5,11.6,12.0,0.8,0.8,10.0,12.0,0.4,0
openai/gpt-5.4,T1,C04,p1,0.9,t09,interest,5,5,70.4,72.0,1.959592,4.8,68.0,72.0,1.6,0
openai/gpt-5.4,T1,C04,p1,0.9,t09,sadness,5,5,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0
openai/gpt-5.4,T1,C04,p1,0.9,t09,surprise,5,5,58.2,58.0,2.227106,6.2,55.0,62.0,1.4,0
openai/gpt-5.4,T1,C05,p2,0.1,t01,anger,5,5,8.4,6.0,2.939388,10.8,6.0,12.0,2.4,0
openai/gpt-5.4,T1,C05,p2,0.1,t01,interest,5,5,72.4,72.0,0.8,0.8,72.0,74.0,0.4,0
openai/gpt-5.4,T1,C05,p2,0.1,t01,sadness,5,5,7.6,8.0,0.8,0.8,6.0,8.0,0.4,0
openai/gpt-5.4,T1,C05,p2,0.1,t01,surprise,5,5,56.0,58.0,4.0,20.0,48.0,58.0,2.0,0
openai/gpt-5.4,T1,C06,p2,0.4,t04,anger,5,5,6.4,6.0,0.8,0.8,6.0,8.0,0.4,0
openai/gpt-5.4,T1,C06,p2,0.4,t04,interest,5,5,72.0,72.0,0.0,0.0,72.0,72.0,0.0,0
openai/gpt-5.4,T1,C06,p2,0.4,t04,sadness,5,5,8.4,8.0,0.8,0.8,8.0,10.0,0.4,0
openai/gpt-5.4,T1,C06,p2,0.4,t04,surprise,5,5,58.0,58.0,0.0,0.0,58.0,58.0,0.0,0
openai/gpt-5.4,T1,C07,p2,0.7,t07,anger,5,5,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0
openai/gpt-5.4,T1,C07,p2,0.7,t07,interest,5,5,72.0,72.0,0.0,0.0,72.0,72.0,0.0,0
openai/gpt-5.4,T1,C07,p2,0.7,t07,sadness,5,5,8.0,8.0,0.0,0.0,8.0,8.0,0.0,0
openai/gpt-5.4,T1,C07,p2,0.7,t07,surprise,5,5,58.0,58.0,0.0,0.0,58.0,58.0,0.0,0
openai/gpt-5.4,T1,C08,p2,0.9,t09,anger,5,5,6.4,6.0,0.8,0.8,6.0,8.0,0.4,0
openai/gpt-5.4,T1,C08,p2,0.9,t09,interest,5,5,71.2,72.0,1.6,3.2,68.0,72.0,0.8,0
openai/gpt-5.4,T1,C08,p2,0.9,t09,sadness,5,5,7.6,8.0,0.8,0.8,6.0,8.0,0.4,0
openai/gpt-5.4,T1,C08,p2,0.9,t09,surprise,5,5,55.2,58.0,5.6,39.2,44.0,58.0,2.8,0
openai/gpt-5.4,T1,C09,p3,0.1,t01,anger,5,5,8.0,8.0,1.264911,2.0,6.0,10.0,0.8,0
openai/gpt-5.4,T1,C09,p3,0.1,t01,interest,5,5,72.4,72.0,0.8,0.8,72.0,74.0,0.4,0
openai/gpt-5.4,T1,C09,p3,0.1,t01,sadness,5,5,11.6,12.0,1.959592,4.8,8.0,14.0,1.2,0
openai/gpt-5.4,T1,C09,p3,0.1,t01,surprise,5,5,58.0,58.0,0.0,0.0,58.0,58.0,0.0,0
openai/gpt-5.4,T1,C10,p3,0.4,t04,anger,5,5,8.6,9.0,0.489898,0.3,8.0,9.0,0.4,0
openai/gpt-5.4,T1,C10,p3,0.4,t04,interest,5,5,76.0,76.0,2.19089,6.0,72.0,78.0,1.6,0
openai/gpt-5.4,T1,C10,p3,0.4,t04,sadness,5,5,13.2,12.0,2.4,7.2,12.0,18.0,1.2,0
